id,url_legal,license,excerpt,target,standard_error
04f79e807,,,"Although the crossroad, when they struck into it at the Forks, was not so smooth and well-built as the river highway, Tom did not reduce speed. Mile after mile rolled away behind them. From a low ridge they caught a glimpse of the cut where the two trains had come together.
It was the old story of a freight being dilatory in getting out of a block that had been opened for the passage of an express. The express had run her nose into the caboose of the freight, and more harm was done to the freight than to the passenger cars. A great crowd, however, had gathered about.
Tom ran the car into an open lot beside the tracks, where part of the railroad fence had been torn away. Two passenger cars were on their sides, and one or two of the box cars had burst open.",-1.205215997,0.472084758
ff99879dc,,,"Ruth was excited. In the first place, as to most girls of her age, a ""real live actress"" was as much of a wonder as a Great Auk would have been; only, of course, Hazel Gray was much more charming than the garfowl!
Ruth Fielding was interested in moving pictures—and for a particular reason. Long before she had gained the reward for the return of the pearl necklace to Nettie Parsons' aunt, Ruth had thought of writing a scenario. This was not a very original thought, for many, many thousand other people have thought the same thing.
Occasionally, when she had been to a film show, Ruth had wondered why she could not write a playlet quite as good as many she saw, and get money for it. But it had been only a thought; she knew nothing about the technique of the scenario, or how to go about getting an opinion upon her work if she should write one.",-1.031740250,0.511838810
79d18bcf8,,,"She stepped out and looked on both sides. It was then she saw how threatening the aspect of the clouds on the other side of the river were. The sight drove from her thoughts for the moment the strange sound she had heard. She did not take pains to look beneath the summerhouse on the waterside. Instead, another sound assailed her ears. This time one that she could not mistake for anything but just what it was—the musical horn of Tom Cameron's automobile. Ruth turned swiftly to look up the road. A dark maroon car, long and low-hung like a racer, was coming along the road, leaving a funnel of dust behind it. There were two people in the car. The girl beside the driver—black-haired and petite—fluttered her handkerchief in greeting when she saw Ruth standing by the summerhouse. At once the latter ran across the yard, over the gentle rise, and down to the front gate of the Potter farmhouse. She ran splendidly with a free stride of untrammeled limbs, but she held one shoulder rather stiffly.",-0.463427538,0.476428403
946f4fe91,,,"Jennie Stone was a popular girl and had friends galore. Many of those girlfriends had come from a distance to see their beloved ""Heavy Stone"" (as she had been nicknamed in the old Briarwood Hall days) married to the man she had met in France while she was engaged in those useful and helpful occupations into which so many American girls entered during the war.
Besides, Jennie was the first of the old Briarwood Hall set to be married, and this was bound to be a gala occasion. This was no ""weepy"" wedding, but a time of joy. And the bridal party coming down the aisle made as brilliant a picture as had ever been seen in the old church.
The maid of honor in pink was as refreshing to look upon as a bouquet of arbutus. She had always been a pretty, winsome girl. Now she was developing into a handsome young woman, as all Ruth Fielding's friends declared. In her present filmy costume with its flowery picture hat, the girl of the Red Mill had never looked better.",-0.559436168,0.496640345
26c8fe3f3,,,"""Come in,"" invited Father and the boys, standing in a group watching the knob of the door turn slowly. As it opened silently they saw standing on the threshold a little, old woman, all bent over, a long black cape and hood covering her from head to foot. She carried a cane with a crook in it and leaned very heavily upon it as she walked.
Muttering to herself she crossed the room and took a seat by the fire. Her coarse, gray hair fell in straggly locks about her face almost hiding it from view.
Suddenly the lights went out, leaving the room in darkness, save for the firelight.
""Place the pot before me,"" she ordered, in a high, broken voice, shaking her stick at Fat.
""Yes, Ma'am,"" said Fat, hurrying to obey.
""She's got Fat scared to death,"" giggled Toad to Reddy.
From under her cape she now took a small paper bag and poured the contents into the pot before her, then standing up she hobbled around it three times, waving her arms and humming a queer little tune. Soon a dull red light glowed from within the pot, getting brighter and brighter.",-0.565150113,0.481137075
5d7e42a06,,,"The spring came in with a quickening glory. A fortnight ago the snow was everywhere, the skaters were still out on the streams, the young fellows having rough snowballing matches, then suddenly one morning the white blanket turned a faint, sickly, soft gray, and withered. The pallid skies grew blue, the brown earth showed in patches, there were cheerful sounds from the long-housed animals, rivulets were all afloat running in haste to swell the streams, and from thence to the river and the lakes.
The tiny rings of fir and juniper brightened, the pine branches swelled with great furry buds, bursting open into pale green tassels that moved with every breath of wind. The hemlocks shot out feathery fronds, the spruce spikes of bluish green, the maples shook around red blossoms and then uncurled tiny leaves. The hickories budded in a strange, pale yellow, but the oaks stood sturdy with some of the winter's brown leaves clinging to them.",-1.187582354,0.465509414
9ea79904e,,,"Leila and Eugene Clark were properly impressed with the new house; yet, with the others, were quite ready to stop their play that they might do justice to the big cake with its nine candles, and its wreath of flowers; while the amount of ice cream eaten showed plainly that the refreshments were quite to the taste of the guests. Leila brought Dimple a box of candy, and Eugene presented her with a bunch of beautiful roses. Rock, too, although he hardly could spare the time to rush home and get his gift for her, had something to donate; an exquisite little fan with carved ivory sticks, that he said was made in China, and which his mother had bought in California. Mrs. Hardy added to the gift a dainty pink sash, and Florence had struggled in secret to make Rubina a new frock and had succeeded very well. So Dimple felt herself bountifully remembered.",-1.681108110,0.474244012
4c33ab3a9,,,"The sun was setting behind the hills, and touching the tops of the trees along their base; further away the mountains were very dark against a yellow line of sky. Marian continued her way thoughtfully toward the garden, turned off before she reached the gate and climbed a ladder which leaned against the side of the old brick wall. From the ladder one could reach a long limb of a scraggy apple tree upon which hung early apples nearly ripe. Marian went up the ladder very carefully, taking care not to catch her frock upon a nail or a projecting twig as she crept along the stout limb to settle herself in a crotch of the tree. From this spot she could see the distant sea, pinky purple, and shimmering silver.
Marian did not gaze at this, however, but turned her face toward the mountains.",-0.296345608,0.513307356
4752ac9de,,,"Now Jenik was not a very clever man, and at the end of a very short time he began to bore his wife. She inquired how he managed to build palaces and to get so many precious things. He told her all about the watch, and she never rested till she had stolen the precious talisman. One night she took the watch, rubbed it, and wished for a carriage drawn by four horses; and in this carriage she at once set out for her father's palace. There she called to her own attendants, bade them follow her into the carriage, and drove straight to the sea-side. Then she rubbed her watch, and wished that the sea might be crossed by a bridge, and that a magnificent palace might arise in the middle of the sea. No sooner said than done. The Princess entered the house, rubbed her watch, and in an instant the bridge was gone.",-0.105222174,0.484194214
955a8c878,,,"The magic spell was in Latin, of course; but the princess knew Latin very well, and soon she had the magic song by heart. Then she closed the book and put it back on the shelf. Then she threw open the window and drew back the curtains and put out all the lights except two scented candles that burned with a white fire under a round mirror with a silver frame, opposite the window. And into that mirror the moon shone white and full, filling all the space of it so that the room was steeped in a strange silver light. Now the whole room seemed to sway gently, waving and trembling; and as it trembled it sounded and rang with a low silver music, as if it were filled with the waves of the sea.
Then the princess took a great silver basin, covered with strange black signs and figures raised in the silver. She poured water into the basin, and as she poured it she sang the magic spell from the Latin book.",0.593559832,0.536984906
7d909bbc3,,,"The King had already been married once and had by his first wife seven children, six boys, and one girl, whom he loved more than anything in the world. And now, because he was afraid that their stepmother might not treat them well and might do them harm, he put them in a lonely castle that stood in the middle of a wood. It lay so hidden, and the way to it was so hard to find, that he himself could not have found it out had not a wise-woman given him a reel of thread which possessed a marvelous property: when he threw it before him it unwound itself and showed him the way. But the King went so often to his dear children that the Queen was offended at his absence. She grew curious and wanted to know what he had to do quite alone in the wood. She gave his servants a great deal of money, and they betrayed the secret to her and also told her of the reel which alone could point out the way.",0.129829920,0.476799914
5c406b096,,,"He went to a great many big towns and lived well, and as he was generous and not wiser than most youths of his age, he very soon found himself penniless. Like his father, he then began to think of work and tramped half over Brittany in search of it. Nobody seemed to want him, and he wandered about from one place to another, till he found himself in a dense wood, without any paths, and not much light. Here he spent two whole days, with nothing to eat and very little water to drink, going first in one direction and then in another, but never being able to find his way out. During the first night, he slept soundly and was too tired to fear either man or beast, but when darkness came on for the second time, and growls were heard in the distance, he grew frightened and looked about for a high tree out of reach of his enemies. Hardly had he settled himself comfortably in one of the forked branches when a lion walked up to a spring that burst from a rock close to the tree and crouching down drank greedily.",-0.654343204,0.473215970
bb55b73fc,,,"When Elsa awoke the next morning in her silken bed, with its soft white pillows, she saw a beautiful dress lying over the back of a chair, ready for her to put on. A maid came in to comb out her long hair, and brought the finest linen for her use; but nothing gave Elsa so much joy as the little pair of embroidered shoes that she held in her hand, for the girl had hitherto been forced to run about barefoot by her cruel stepmother. In her excitement, she never gave a thought to the rough clothes she had worn the day before, which had disappeared as if by magic during the night. Who could have taken them? Well, she was to know that by-and-by. But we can guess that the doll had been dressed in them, which was to go back to the village in her stead. By the time the sun rose, the doll had attained her full size, and no one could have told one girl from the other. Elsa started back when she met herself as she looked only yesterday.",-0.176114981,0.490977264
ab408e89d,,,"So the shepherd set out for home, and on his way through the wood, he heard and understood all that was said by the birds, and by every living creature. When he got back to his sheep, he found the flock grazing peacefully, and as he was very tired, he laid himself down by them to rest a little. Hardly had he done so when two ravens flew down and perched on a tree nearby, and began to talk to each other in their own language: ‘If that shepherd only knew that there is a vault full of gold and silver beneath where that lamb is lying, what would he not do?' When the shepherd heard these words, he went straight to his master and told him, and the master at once took a wagon and broke open the door of the vault, and they carried off the treasure.",-0.028294020,0.458401156
9e14ac17a,,,"At the place where the prince intended to hunt he saw a most beautiful deer. He ordered that it should not be killed, but trapped or captured with a noose. The deer looked about for a place where he might escape from the ring of the beaters, and spied one unwatched close to the prince himself. It bounded high and leaped right over his head, got out of the ring, and tore like the eastern wind into the waste. The prince put spurs to his horse and pursued it; and was soon lost to the sight of his followers. Until the world-lighting sun stood above his head in the zenith he did not take his eyes off the deer; suddenly it disappeared behind some rising ground, and with all his search he could not find any further trace of it. He was now drenched in sweat, and he breathed with pain; and his horse's tongue hung from its mouth with thirst. He dismounted and toiled on, with bridle on arm, praying and casting himself on the mercy of heaven.",-0.627826320,0.452749577
edd0518d3,,,"The king asked him what he was reading; and he said he was reading about Paradise, and praying that he might be worthy to enter there. Then they began to talk, and, by-and-bye, the king asked the fakeer if he could show him a glimpse of Paradise, for he found it very difficult to believe in what he could not see. The fakeer replied that he was asking a very difficult, and perhaps a very dangerous, thing; but that he would pray for him, and perhaps he might be able to do it; only he warned the king both against the dangers of his unbelief and against the curiosity which prompted him to ask this thing. However, the king was not to be turned from his purpose, and he promised the fakeer always to provided him with food, if he, in return, would pray for him. To this, the fakeer agreed, and so they parted.",-0.527737284,0.482033950
7d99a764d,,,"There was no moon, and it was the night of Halloween, and everyone was burning nuts and catching apples in a tub of water with their hands tied, and playing all sorts of other games, till the Shifty Lad grew quite tired of waiting for them to get to bed. The Black Gallows Bird, who was more accustomed to the business, tucked himself up on the hay and went to sleep, telling the boy to wake him when the merry-makers had departed. But the Shifty Lad, who could keep still no longer, crept down to the cowshed and loosened the heads of the cattle which were tied, and they began to kick each other and bellow, and made such a noise that the company in the farmhouse ran out to tie them up again. Then the Shifty Lad entered the room and picked up a big handful of nuts, and returned to the loft, where the Black Rogue was still sleeping.",-0.389981467,0.469630868
2ba521c55,,,"The first day of a new term always seems intolerably long, and with such an interesting event as a ballot before them most of the girls felt the hour and a half to drag, and turned many surreptitious glances towards wrist watches. Merle in especial, who hated French translation, groaned as she looked up words in the dictionary, and made several stupid mistakes, because her thoughts were focussed on the election instead of on the matter in hand. Once she yawned openly, and drew down a reproof from Mademoiselle, whereupon she heaved a submissive sigh, controlled her boredom, and went on wearily transferring the flowery sentiments of Fénelon into the English tongue. At precisely five minutes to four the big bell clanged out a warning, dictionaries were shut, exercise-books handed in, pencil-boxes replaced in desks, and the class filed downstairs to the big schoolroom. Miss Pollard was not there: she was busy in the hostel; and Miss Fanny, looking rather flustered and nervous, had evidently given over the conduct of the meeting to Miss Mitchell, and was present merely as a spectator.",-1.349666915,0.484559919
102098a3b,,,"They now hurried on to the boat as if anticipating a pleasure-jaunt. The capacities of the flat were designed to accommodate a flock of sheep or a farm wagon and horses, so there was room and to spare even for thirty-seven girls and their hand luggage. Evan Davis, the crusty old ferryman, greeted them with his usual inarticulate grunt, a kind of ""Oh, here you are again, are you!"" form of welcome which was more forceful than gracious. He linked the protecting chains carefully across the end of the boat, called out a remark in Welsh to his son, Griffith, and, seizing the handle, began to work the windlass. Very slowly and leisurely the flat swung out into the river. The tide was at the full and the wide expanse of water seemed like a lake. The clanking chains brought up bunches of seaweed and river grass which fell with an oozy thud upon the deck.",-1.287722540,0.465916304
a224655f2,,,"When the Little Colonel reached the hotel, the omnibus was leaving the door to go to the railroad station, a few blocks away. Thinking that Betty and Eugenia might be on the coming train, she went into the parlor to wait for the return of the omnibus. She had bought a box of chocolate creams at the cake shop on the corner to divide with Hero.
Fidelia had wandered down to the parlor in her absence, and now seated at the old piano was banging on its yellow keys with all her might. She played unusually well for a girl of her age, but Lloyd had a feeling that a public parlor was not a place to show off one's accomplishments, and her nose went up a trifle scornfully as she entered.
Then she caught sight of herself in the mirror over the mantel, and her expression changed instantly.",-0.580644954,0.480143792
1b6e19e78,,,"There had fallen a pause in the round of merry-makings. After a week of picnics and fishing-parties, lawn fêtes and tennis tournaments, there came a day for which no special entertainment had been planned. It was a hot morning, and the girls were out under the trees: Betty in the swing, with a book in her lap, as usual, Joyce on a camp-stool near by, making a sketch of her, and Eugenia swinging idly in a hammock.
The Little Colonel had been swinging with her, but something had called her to the house, and a deep silence fell on the little group after her departure. Betty, lost in her book, and Joyce, intent on her sketch, did not seem to notice it, but presently Eugenia sat up in the hammock and gave her pillow an impatient thump.
""Whew! how deadly stupid it is here!"" she exclaimed. ""I'm glad that I don't have to live in the country the year round! Nothing to do—nothing to see—I'd turn to a vegetable in a little while and strike root. I wish something exciting would happen, for I'm bored stiff.""",-1.768130782,0.463398755
23106fc3a,,,"Madam Chartley had welcomed many types of girls to her school and was familiar with every shade of embarrassment, but she had never been greeted with quite such an outburst as this. Desperate to make herself understood, Mary began in the middle of her carefully planned speech and breathlessly explained backward, as to why she had arrived at this inopportune time. The explanation was so characteristic of her, so heart-felt and utterly honest, that it revealed far more than she intended and opened a wide door into Madam's sympathies. As she stood looking down at the girl with grave kind eyes, Mary suddenly became aware of a strangely comforting thing. This was not an awesome personage, but a dear adorable being who could understand. The discovery made the second part of her explanation easier. She plunged into it headlong as soon as they were seated.",-0.786934154,0.470439317
f61d1af0e,,,"There was nothing to keep Dick in Cedarville any longer, and he prepared to return to the Stanhope cottage with the mare. But before going he entered the leading drug store, and here purchased a box of choice chocolates for Dora, for he, fortunately, had his spending money with him, or at least the balance left over from the football celebration.
When Dick reached the cottage, he found both the washwoman and the carpenter at work, one in the wash-house and the other finishing up the new barn. The money taken from the bank had been turned over to Mr. Gradley, so Mrs. Stanhope no longer had this to worry her.
Feeling that he could do little at school for the balance of that day, Dick resolved to hunt through the woods for some trace of Josiah Crabtree, and went off shortly after giving Dora the chocolates, over which the girl was greatly pleased. He followed the road in the direction of the lake at first and was about to plunge into the brushwood when a distant voice hailed him.",-1.008496236,0.501479389
a654b2774,,,"The boys had laid out a grand trip, and one which certainly promised a good deal of pleasure. The first stop was to be at Cleveland, and from that city they were to go to Sandusky, and then up the lake and through the Detroit River to Detroit. Here a short stay was to be made, and then the journey was to be resumed through Lake St. Clair and the St. Clair River to Lake Huron. Once on Lake Huron they expected to skirt the eastern coast of Michigan, stopping whenever they pleased, and thus gradually make their way to Whitefish Bay and Lake Superior. What they would do when Lake Superior was reached would depend upon how much time was left for the outing.
The Swallow was a well-built, sturdy craft, fifty feet long and correspondingly broad of beam. She had been constructed for a pleasure boat and had all of the latest improvements. She belonged to a rich man of Buffalo, who had known the Rovers for years. The rich man was now traveling in Europe, and had been only too glad to charter the yacht for a period of six weeks.",-1.172303958,0.456301212
1ef2620e2,,,"The idea of a trip on Bob's yacht suited everybody, and it was decided that the whole party should go out early Monday morning, taking old Jerry Tolman with them. They were to load down well with provisions and visit not only several points along the coast, but also one or two of the islands lying twenty-five to thirty miles south of Santa Barbara.
The Rover boys had already inspected the Old Glory and found her to be a first-class yacht in every respect. The craft was about sixty feet in length and correspondingly broad of beam. She carried a tall mast, but the lead in her keel was amply sufficient to keep her from going over unless under full sail in a very heavy wind. The cabin was fairly large and richly furnished, for the Sutters were a family of means, and desired everything of the best.",-0.548806589,0.461531057
cf0754fe4,,,"One after the other the boys entered the opening beyond. At first they could see but little, but gradually their eyes became accustomed to the gloom and they made out a rocky chamber about twelve feet wide and running back in irregular shape for a hundred feet or more. At some points the ceiling was so low they had to stoop, while elsewhere it was far above their reach. The flooring was fairly level, with rock in some places and hard dirt in others.
The opening was rudely furnished with a heavy table and a bench, and close to one wall was a box bed, still filled with pine boughs. On a big wooden hook hung a man's coat, so decayed that it began to fall apart when they touched it. The table contained several tin cups and plates, all rust eaten.",-0.159325458,0.475731730
3eb9cddb8,,,"Scarcely daring to breathe, now that they knew the strange men were so close, the three Rover boys walked to the open doorway of the old mill and went inside. Dick led the way and crossed to where an enclosed stairs ran to the floor below. On tiptoes he went down, not trusting a step until he was sure of his footing. It was well he did this, for two of the steps were entirely rotted away, and he had to warn his brothers, otherwise one or another might have had a fall.
Standing in the wheel room of the old mill the boys saw another streak of light, coming from the room which Dick had suggested. The door to this was closed, a bolt on the inner side holding it in place. There was another bolt on the outside, which Dick remembered having seen on a previous visit.",-0.124092932,0.481544765
5f96da48e,,,"During the past year, a room had been added to the house and this was used as a library and sort of office combined, being provided with a substantial safe and two roller-top desks. One of the desks was used exclusively by Anderson Rover for his private letters and papers. When sick the man had given Dick the extra key to the desk, telling him to keep it. The father trusted his three sons implicitly, only keeping to himself such business affairs as he thought would not interest them.
The boys sat down and, led by Dick, began a careful inspection of the many letters and documents which the roller-top desk contained. A large number of the papers and letters they knew had no bearing on the affair now in hand. But presently Dick took up some letters of recent date and scanned them with interest.
",-0.258175247,0.508824895
404180835,,,"In the meantime, Ruth Stevenson and May Powell, accompanied by Alice Strobell, Annie Larkins, and some of their chums from Clearwater Hall, had arrived in the town and gone to several of the stores on various errands. Then, a few minutes before the time appointed for meeting the cadets, they hurried over in the direction of the moving picture theater.
Several of the girls went into a drugstore close to the theater, leaving Ruth and May standing on the sidewalk, looking at the various gaudy billboards which were displayed there. The girls were discussing the picture of a well-known moving-picture actress, when suddenly Ruth felt some one touch her arm. Turning, she found herself confronted by a tall, heavy-set youth, rather loudly dressed, and accompanied by another boy, wearing a fur cap and fur-lined overcoat.
""Excuse me, but this is Miss Ruth Stevenson, I believe?"" said the big youth, with a broad smile on his coarse face.",0.289033196,0.477032950
d2b59b45b,,,"On the morning of his great race with Mr. Turtle, Jimmy Rabbit was at the creek bright and early. He brought his two brothers with him, to see the fun. And he found that there were others, too, who had heard of the sport and had come to enjoy it. Frisky Squirrel was there, and Billy Woodchuck, and Fatty Coon. Then there was old Mr. Crow, who was always on hand whenever a crowd gathered. And perhaps the pleasantest and most interested of all was Tommy Fox.
""I hope you'll let me have a ride on your new sled when the first snow comes,"" he said to Jimmy Rabbit. ""For, of course, you'll win the race. And Mr. Turtle will have to give you the sled, as he promised.""
""I'll see,"" said Jimmy. And that was all the answer he would give.
But Tommy Fox seemed satisfied.
""I'm going to run along beside you,"" he told Jimmy, ""to keep you company. And I'll wait at Broad Brook with you, to see the fun when Mr. Turtle gets there. For everyone knows that you're going to win the race.""",-0.129181642,0.478137145
328b74259,,,"Simon Screecher lived in the apple orchard, in a hollow tree, where he could sleep during the day safe from attack by mobs of small birds, who had the best of reasons for disliking him.
By night Simon wandered about the fields and the woods, hunting for mice and insects. And since night was the time when Dickie Deer Mouse was awake, and up and doing, it would have been a wonder if the two had never met.
One thing is certain: Dickie Deer Mouse was not eager to make Simon Screecher's acquaintance. Whenever he heard Simon's call he stopped and listened. If it sounded nearer the next time it reached his ears, Dickie Deer Mouse promptly hid himself in any good place that was handy.
So matters went along for some time. And Dickie actually began to think that perhaps he didn't need to be so careful, and that maybe Simon Screecher was not so bad as people said.
However, he jumped almost out of his skin one night, when he heard a wailing whistle in a tree right over his head. And when he came down upon all-fours again he couldn't see a single place to hide.",-0.436762279,0.496620192
3eb7d43dd,,,"There was great excitement in the neighborhood of Farmer Green's house. Rusty Wren had found some strange tracks. And nobody knew whose they were.
Now, when they were puzzled like that the field- and forest-folk usually went straight to Mr. Crow for advice. But this time it happened that the old gentleman had gone on an excursion to the further side of Blue Mountain, where Brownie Beaver lived. And there seemed to be no one else at hand who was likely to be able to explain the mystery.
Being quite old, Mr. Crow was very wise. And people often sought his opinion, though later they fell into the habit of consulting Daddy Longlegs upon matters they did not understand. But this was before Daddy was known in Pleasant Valley.
Upon hearing Rusty Wren's news a good many of his neighbors hurried to the place where Rusty had noticed the strange tracks.",-0.521839701,0.461640093
b82588521,,,"Of all the creatures that walked or swam or flew, Timothy Turtle liked boys the least of all. He said that if they ever did anything except throw stones he had never caught them at it.
""It's a wonder""—he often remarked—""it's a wonder that there's a stone left anywhere along this creek. I've lived here a good many years; and no boy ever spied me sunning myself on a rock in the water without trying to hit me.""
Once in a great while some youngster was skillful enough to bounce a stone off Mr. Turtle's back. And when the old scamp flopped into the water he always heard a great whooping from the bank.
At such times as likely as not Timothy had been awakened from a sound sleep. But when that jeering noise greeted his ears he knew at once what had struck him.",0.454251381,0.518149576
fa7ded344,,,"The next time she saw Mr. Meadow Mouse Mrs. Robin gave him Grandfather Mole's message. ""He says,"" said she, ""he'd like to have a talk with you.""
""Does he?"" Mr. Meadow Mouse exclaimed. ""Now I wonder what he has to say! I returned his umbrella to him, after the rain. So it can't be about that.""
""If I wanted to know, I'd go and find Grandfather Mole,"" Mrs. Robin suggested tartly.
Being a mild sort of person, Mr. Meadow Mouse thanked Mrs. Robin politely, both for the message and for the advice. And then, scampering to a certain spot that he knew, near the fence, he disappeared through an opening into the ground. It was one of Grandfather Mole's doorways. Mr. Meadow Mouse did not hesitate to use it, being one of those fortunate folk that are quite at home anywhere. It made little difference to him whether he was above the ground or in it. And aside from Grandfather Mole and his own family there was no one that knew his way about Grandfather Mole's galleries as well as Mr. Meadow Mouse.",-0.351625969,0.491844938
593e82f3f,,,"A board was floating along on the swollen waters of Black Creek. On it sat Master Meadow Mouse. He was very happy. He was having his first ride, of any sort.
""This raft—"" he said to himself proudly—""this raft belongs to me. I'll be a traveler. I'll see the world—at least as far as the big willow at the lower end of the meadow!""
He scarcely cared to go beyond the big willow. Beyond it lay another farm. And Master Meadow Mouse had never been off Farmer Green's place in his whole life. He feared that he might not be able to find his way back, if he ventured too far from home.
Soon he spied a friend on the bank of the creek. Master Meadow Mouse cried, ""Goodbye!"" and waved a paw at him.
The person on the bank was one of his many cousins. And when he caught sight of Master Meadow Mouse he stared hard for a few moments. Then he shouted, ""Don't jump! I'll rescue you."" He was already running to the water's edge when Master Meadow Mouse stopped him.",-0.368730460,0.455881012
4f79287ea,,,"There was a terrible hubbub in the henhouse. The Rooster squalled so loudly that he waked up every hen in the place. And when they heard him crying that a skunk had knocked him off his roost they were as frightened as he was, and set up a wild cackle. All but Henrietta Hen! She knew there was no skunk there.
""Don't be a goose—er—don't be a gander!"" she hissed to the Rooster. ""I'm the one that bumped into you.""
The Rooster quickly came to his senses.
""Don't be alarmed, ladies!"" he called to the flock. ""There's no danger. There's been a slight mistake."" He pretended that he hadn't been scared. But he had been. And now he was somewhat uneasy about Henrietta Hen. He feared he was in for a scolding from her.
""If you had answered me when I spoke to you I wouldn't have left my perch in the dark,"" she told the Rooster severely. ""When I moved to your perch to see what was the matter I blundered into you. And then you thought I was a skunk! You owe me an apology, sir!""",-0.974150676,0.478442026
43beae221,,,"In the same pasture with Snowball was a black lamb. He was the black lamb that Farmer Green once gave to Johnnie for a pet. But he ran away up the lane the very first time Johnnie tried to hold him in his arms.
After that the black lamb had always stayed with the flock. He was a wild, unruly fellow, bigger and older than Snowball. And he was quite outspoken—and not always careful of his language.
This black lamb chanced to be near Snowball when Johnnie Green came into the pasture on a certain fine morning. And when Johnnie began calling to Snowball the black lamb said, ""Why don't you run the other way? That's what I always do when boys call me.""
Snowball made no answer. He stood and looked at Johnnie Green, who was walking towards him with outstretched hand.
""Come on!"" cried the black lamb. ""I'll run with you.""
""No!"" said Snowball. ""Johnnie may have something good for me to eat. Some salt, maybe!""",-0.133873217,0.487058694
ecb291af9,,,"From a rocky hill above me the baboons were barking. Just below us was a fair stream with a rich grove of native trees on the further bank. Some native gardens showed on the slope above. The white path wound through them, then away among boulders, some of them very big ones. While I watched the stream I saw a white body of mist mounting up. Just at that moment the sun showed. As I looked on the sacred sight I saw somebody coming down the path. It was the man whose mission station I had been looking for. He was coming through the long grass in a hurry. Soon he splashed through the drift. After that he caught sight of me, and rushed up to our camp, glowing. It was Leonard Reeve. He looked much the same as he did that day in London three years before—dark, pale, slight, earnest. I had been to his sendoff and gone down to Victoria Docks with him. I had written to tell him; I was most likely coming his way after Easter. He seemed ever so glad to see me.",-0.766763884,0.474042753
a12fe70cf,,,"Just as the front of the car approached, Frank Merriwell received a push from behind that sent him flat upon the track directly in front of the car wheels!
That particular car did not have a fender, and it seemed that Frank must be mangled beneath the wheels. The motorman saw the lad go down and put on the brake hard, but he could not stop the car in time.
Frank realized that he had been pushed upon the track by someone whose deliberate purpose it was to maim or murder him, but he could not save himself. He struck the paving, and the iron wheels seemed right upon him.
But Jack Diamond moved with marvelous quickness. He made a grasp at Frank as the latter fell, almost caught him, then stooped, grasped his coat and yanked Merry from the track.",0.561113556,0.526793277
1779ba8c1,,,"Frank's success as an actor had been phenomenal. Of course, to begin with, he had natural ability, but that was not the only thing that won success for him. He had courage, push, determination, stick-to-it-iveness. When he started to do a thing he kept at it till he did it.
Frank united observation and study. He learned everything he could about the stage and about acting by talking with the members of the company and by watching to see how things were done.
He had a good head and plenty of sense. He knew better than to copy after the ordinary actors in the road company to which he belonged. He had seen good acting enough to be able to distinguish between the good and bad. Thus it came about that the bad models about him did not exert a pernicious influence upon him.",0.027568233,0.470922879
d436eb9c3,,,"An electric hansom, which had sailed up the street in an eminently respectable manner, had suddenly and without apparent reason begun to act in an altogether disreputable way. It had veered round, rushed over the crossing, and made a bee-line for the sidewalk, almost running down a party of Frank Merriwell's friends, who were out for an afternoon stroll on the street in the pleasant spring sunshine.
The motorman, who occupied a grand-stand seat in the rear, seemed to have lost control of the automobile. He was excitedly fumbling with his levers, but without being able to bring the carriage to a stop.
The street was crowded with people at the time, and when the electric carriage began to cut its eccentric capers there was a rush for places of safety, while the air was filled with excited cries and exclamations.
Merriwell could see the head of a passenger, a man, through the window of the automobile.",-1.587215433,0.478218412
d9eb41f75,,,"Ditson had fawned around Browning a great deal since entering college, with the result that the king of the sophomores came to entertain a feeling of absolute disgust for the fellow. The very sight of Ditson made the ""king"" feel as if he would enjoy giving him a good ""polishing off.""
But Bruce was no bully, although he was a leader of the sophomores. He had proved his ability to fight when it was necessary, but no one could say that he ever showed any inclination to do bodily harm to one who was weak and peaceable.
During his freshman year Browning had originated any number of wild projects for sport, and he had always succeeded in carrying them through successfully. Thus it came about that he was called the ""king,"" and his companions continued to call him that when he became a sophomore.
But now there was a man in college who had fairly outwitted Browning on several occasions, and so it came about that the king was aroused against Frank Merriwell.",-1.199957182,0.468701214
a65fb236a,,,"Their horses had been tethered near at hand, and they were soon mounted and riding away toward Mendoza.
The sun beat down hotly on the plain of white sand, and the sky was of a bright blue, such as Frank had never seen elsewhere.
Outside Mendoza was a narrow canal, but a few feet in width, and half filled with water, from which rose little whiffs of hot steam.
Along the side of the canal was a staggering rude stone wall, fringed with bushes in strips and clumps.
Beyond the canal, which fixed the boundary of the plain of sand, through vistas of tree trunks, could be seen glimpses of brown fields, fading away into pale pink, violet, and green.
The dome and towers of a church rose against the dim blue; low down, and on every side were spots of cream-white, red, and yellow, with patches of dark green intervening, revealing bits of the town, with orange groves all about.",-0.556143721,0.493156898
8938afd2f,,,"As we have before said, the orphans were four in number; the two eldest were boys, and the youngest were girls. Edward, the eldest boy, was between thirteen and fourteen years old; Humphrey, the second, was twelve; Alice, eleven; and Edith, eight. As it is the history of these young persons which we are about to narrate, we shall say little about them at present, except that for many months they had been under little or no restraint, and less attended to. Their companions were Benjamin, the man who remained in the house, and old Jacob Armitage, who passed all the time he could spare with them. Benjamin was rather weak in intellect, and was a source of amusement rather than otherwise. As for the female servants, one was wholly occupied with her attendance on Miss Judith, who was very exacting, and had a high notion of her own consequence.",-1.173475813,0.481388178
