ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
405,61,36,60,92866,3,0.5,2,182,0,0,0,0,0
4837,54,24,72,93943,3,1.4,3,218,0,0,0,0,1
266,49,23,23,94305,4,0.6,3,98,0,1,0,0,0
4752,41,17,154,92697,1,1.7,1,0,0,0,0,0,1
2635,34,9,75,94303,1,2.8,1,194,0,0,0,0,0
4545,28,4,80,95819,3,2.5,1,0,0,0,0,1,0
2064,56,30,32,94080,2,0.4,3,0,0,0,0,1,0
2364,39,13,61,90095,2,2.4,2,90,0,0,0,1,0
1646,56,32,89,92096,4,1.0,2,90,0,1,0,1,0
1207,63,37,165,95035,4,5.1,3,0,1,0,0,0,0
870,54,30,29,93014,2,0.8,1,0,0,0,0,0,1
656,50,25,13,91109,2,0.7,3,0,0,0,0,0,0
1428,31,5,85,95828,2,1.3,1,119,0,0,0,1,1
4549,58,33,73,93109,4,0.7,1,241,0,0,0,0,0
267,63,38,61,94720,2,1.5,1,0,0,0,0,1,0
1108,47,21,79,94110,3,1.1,1,185,0,0,0,1,1
541,25,-1,109,94010,4,2.3,3,314,0,0,0,1,0
3049,63,39,49,90275,1,0.8,1,103,0,0,0,1,0
4166,63,38,135,91768,2,3.8,3,183,1,0,0,0,0
1514,45,21,183,95211,2,1.4,1,354,0,0,0,0,0
1915,48,24,54,95616,1,1.6,2,186,0,0,0,1,0
2936,53,23,80,93023,1,3.0,3,0,0,0,0,1,1
612,49,23,32,94701,4,1.8,1,83,0,0,0,0,0
580,57,33,88,93524,1,2.7,2,0,0,0,0,1,0
4583,25,-1,69,92691,3,0.3,3,0,0,0,0,1,0
71,42,18,115,91335,1,3.5,1,0,0,0,0,0,1
4323,38,14,44,91320,2,1.7,1,0,0,0,0,0,0
3255,61,37,9,93907,2,0.3,3,0,0,0,0,1,0
1905,38,14,91,95060,2,0.0,1,0,0,0,0,1,0
1211,50,24,84,93943,4,4.9,1,0,0,0,0,1,0
4408,37,13,71,90755,2,1.7,2,0,0,0,0,1,1
1989,52,28,18,91301,1,0.3,1,120,0,0,0,1,0
4732,37,11,29,91711,2,1.4,3,0,0,0,0,1,1
3101,52,27,81,90024,4,3.8,2,0,0,0,0,0,1
324,59,34,99,90034,1,4.4,1,0,1,0,0,0,0
4718,29,5,121,95449,1,1.5,1,0,0,0,0,1,0
1156,41,16,81,92653,2,0.4,1,0,0,0,0,0,1
4512,41,17,9,91911,1,1.0,1,0,0,0,0,1,1
2618,44,20,65,92037,2,2.5,1,0,0,0,0,1,0
654,49,23,78,92691,2,2.4,2,205,0,0,0,0,1
4219,52,27,43,94005,4,0.2,2,0,0,0,0,0,1
3163,33,7,28,94109,4,0.8,1,0,0,0,0,1,0
4422,63,38,9,94707,4,0.6,2,100,0,0,0,1,1
2012,46,21,39,92507,4,0.0,2,0,0,0,0,1,0
1446,47,21,141,90095,1,2.4,1,0,0,0,0,0,0
3053,54,30,75,94720,2,3.2,3,0,0,0,0,0,1
2283,38,14,90,94110,2,2.7,1,0,0,0,0,1,1
2687,50,24,81,95053,2,0.4,3,0,0,0,0,0,0
952,59,34,83,94105,2,3.4,3,0,1,0,0,1,0
4036,34,9,180,93955,2,6.5,3,0,1,0,1,1,0
559,30,5,38,95064,4,2.0,2,0,0,1,0,0,0
993,34,9,93,94608,1,0.0,1,0,0,0,0,1,0
1926,43,19,81,90245,1,0.3,1,218,0,0,0,1,0
4335,55,29,92,92130,1,1.9,2,0,0,0,0,0,0
1643,27,3,84,95814,3,1.5,1,0,0,0,0,1,1
2279,30,4,204,91107,2,4.5,1,0,0,0,0,1,0
2592,31,7,8,95131,4,0.7,2,0,0,0,0,0,0
2763,56,31,65,93403,2,3.7,1,0,0,0,0,1,0
4895,48,22,74,93950,1,1.4,3,0,0,1,0,0,0
1208,38,12,43,94301,4,1.2,2,0,0,0,0,0,1
1786,29,3,190,94080,2,4.5,1,0,0,0,0,1,0
42,34,9,60,94122,3,2.3,1,0,0,0,0,0,0
10,34,9,180,93023,1,8.9,3,0,1,0,0,0,0
798,42,17,61,94998,3,0.5,3,0,0,0,0,1,0
2152,41,16,19,91730,2,0.3,2,105,0,0,0,0,0
3110,60,34,40,93940,3,2.2,3,0,0,1,0,1,0
2224,53,28,74,91711,3,2.0,2,0,0,1,0,0,0
1869,25,1,118,92833,1,5.4,1,0,0,0,0,1,1
1267,64,39,113,92121,1,0.8,3,0,0,0,0,0,1
260,56,30,55,94107,1,1.4,1,77,0,0,0,1,0
151,46,22,118,94107,2,7.5,1,0,0,0,1,1,1
4239,43,19,161,92093,2,7.6,1,464,0,0,0,1,0
576,54,30,93,91107,1,2.7,2,0,0,0,0,1,0
1052,33,7,54,92886,4,0.2,1,141,0,1,0,0,0
3695,38,8,21,92037,1,0.67,3,0,0,0,0,1,0
2168,65,40,162,94596,1,1.3,1,0,0,0,0,1,0
1062,47,22,33,91105,1,1.4,3,0,0,0,0,1,0
4586,35,11,180,94010,1,3.6,3,571,1,0,1,1,1
1976,29,3,113,94132,2,0.2,1,0,0,0,0,1,1
544,63,38,54,94704,3,2.4,1,90,0,0,0,0,1
2318,31,5,129,95814,3,5.9,3,319,1,1,1,0,1
4697,59,35,70,92103,4,2.3,3,0,0,0,0,0,0
3837,45,19,31,95616,3,0.5,2,0,0,0,0,1,1
4423,57,31,164,94607,2,3.8,3,422,1,0,1,1,1
1050,35,10,23,94501,4,0.2,3,0,0,0,0,1,0
1040,41,16,175,94304,2,1.1,3,0,1,0,0,1,0
4086,28,2,53,94609,3,2.4,2,0,0,0,0,1,0
4117,24,-2,135,90065,2,7.2,1,0,0,0,0,1,0
3206,59,33,38,92407,1,1.4,1,0,0,0,0,1,1
3744,40,14,78,94720,4,1.4,2,194,0,0,0,1,1
1370,57,33,43,91902,1,1.8,3,0,0,0,0,0,0
4280,39,15,80,94608,2,1.8,2,86,0,0,0,1,1
3780,53,27,64,93407,4,2.6,1,0,0,0,0,1,1
1813,43,19,128,95054,1,4.7,1,0,0,0,0,1,0
1210,46,21,52,91304,3,2.7,2,228,0,0,0,0,1
4158,34,10,22,94545,3,0.9,3,0,0,0,0,1,0
2634,49,25,13,95054,3,0.4,1,106,0,0,0,1,0
142,35,11,58,95831,3,2.0,1,149,0,0,0,1,1
719,56,31,21,90024,2,0.2,3,137,0,0,1,1,1
608,28,3,170,95014,1,0.1,3,0,1,0,0,0,0
1065,41,17,138,95008,3,6.9,2,0,1,0,0,1,0
4204,59,33,88,93106,4,1.9,2,0,0,0,0,0,0
4305,64,39,98,95678,3,1.8,2,80,0,0,0,1,0
4814,49,23,60,95023,3,0.7,2,142,0,0,0,1,1
1325,52,28,15,95064,1,0.2,1,0,0,0,0,1,0
3782,65,40,118,94104,1,1.3,1,333,0,0,1,1,1
3830,65,39,44,92038,1,0.5,3,0,0,0,0,1,1
2572,34,8,40,91768,2,2.0,3,89,0,0,0,0,0
2287,62,36,42,94122,1,0.5,3,128,0,0,0,1,0
1748,29,5,21,90717,4,0.4,2,89,0,0,0,0,1
1801,57,33,45,94080,3,1.5,1,181,0,1,1,1,1
3896,36,12,59,94104,3,2.0,1,216,0,0,0,0,0
3160,57,33,62,92831,3,2.67,1,240,0,0,0,0,0
4276,63,38,102,95616,4,3.4,2,0,0,0,0,0,0
2297,27,3,82,94305,2,0.2,1,0,0,0,0,0,1
2291,38,13,78,91942,4,0.7,3,0,0,0,0,1,0
2499,38,14,111,92028,2,6.1,1,326,0,0,0,0,0
4989,34,8,85,95134,1,2.5,1,136,0,0,0,0,1
4189,30,4,45,90041,4,1.3,3,0,0,0,0,0,0
1237,31,6,81,95762,4,2.2,2,116,0,0,0,1,0
2646,36,12,93,95125,2,2.2,1,0,0,0,0,1,0
4234,32,7,134,95929,2,3.3,1,0,0,0,0,1,0
2474,57,32,39,92182,4,0.9,1,147,0,0,0,0,0
1164,34,9,138,94720,2,7.8,1,227,0,0,0,1,0
515,27,1,74,91730,3,0.3,3,0,0,0,0,1,0
828,63,37,45,94542,2,1.0,3,88,0,0,0,1,1
2484,44,18,68,93943,4,2.9,1,0,0,1,0,0,0
2588,60,33,55,94998,4,2.5,2,0,0,0,0,1,0
3812,47,23,28,94061,4,0.6,1,0,0,0,0,1,0
3746,27,3,119,90640,1,5.4,1,118,0,0,0,1,0
75,28,3,135,94611,2,3.3,1,0,0,0,0,0,1
3462,57,27,64,92007,3,2.0,3,142,0,0,0,1,0
1247,48,22,59,91775,1,1.4,3,241,0,0,0,1,0
621,33,8,115,91129,4,2.9,2,0,1,0,0,1,0
4736,34,9,84,94707,4,2.2,2,323,0,0,0,1,0
1200,29,4,62,92064,2,2.5,1,184,0,0,0,1,0
1140,55,28,38,95616,3,1.0,2,0,0,0,0,1,0
3055,45,21,134,92697,4,5.5,2,0,1,0,1,1,1
2882,49,25,55,92103,4,0.1,3,0,0,0,0,1,0
1824,33,8,125,91320,1,0.0,1,0,0,0,0,1,1
3490,36,12,154,91320,3,6.4,1,0,1,1,0,0,0
2986,48,23,63,94606,4,3.6,3,0,0,0,0,0,0
3027,44,20,81,90254,4,0.8,1,228,0,0,0,0,1
131,28,4,81,94801,3,1.5,1,276,0,0,0,1,0
842,57,33,121,94542,1,4.3,1,0,0,1,0,0,0
4857,56,31,80,92069,4,1.3,3,0,0,0,0,1,0
2208,38,12,180,90245,1,2.8,3,158,1,0,0,1,0
1679,56,30,73,94035,2,1.1,1,0,0,0,0,0,0
26,43,19,29,94305,3,0.5,1,97,0,0,0,1,0
203,30,3,68,94306,4,2.0,2,0,0,0,0,1,0
3879,35,11,81,92064,2,0.0,1,0,0,0,0,1,1
2809,53,27,35,94583,3,0.9,3,136,0,0,0,1,0
37,59,35,121,94720,1,2.9,1,0,0,0,0,0,1
1101,42,16,13,91711,1,0.2,1,0,0,0,0,1,0
3219,40,16,154,94122,2,6.1,1,325,0,0,0,1,0
557,60,34,21,93105,3,0.3,3,129,0,0,0,1,0
1092,41,17,48,94720,3,0.3,3,0,0,0,0,1,1
2313,48,22,83,91345,2,2.4,2,0,0,0,0,1,0
4132,48,23,23,94534,4,0.4,2,122,0,0,0,0,0
4088,52,28,179,94583,4,4.2,3,0,1,0,0,0,0
1054,58,32,51,95819,1,2.8,2,0,0,0,0,1,0
1957,42,18,89,94539,4,0.8,1,184,0,0,0,0,0
3643,55,29,21,92704,4,0.7,3,0,0,1,0,1,0
138,49,25,128,95054,2,0.4,1,0,0,0,0,0,0
1747,62,36,25,90740,3,0.3,3,0,0,0,0,1,1
1166,43,19,113,91203,1,1.7,1,0,0,0,0,0,0
279,50,26,21,91125,4,1.0,1,0,0,0,0,1,0
2716,42,18,54,90089,1,1.8,1,0,0,0,0,1,0
2814,48,22,14,94303,2,0.1,3,0,0,0,0,1,0
1400,40,16,69,92009,4,2.4,1,0,0,0,0,1,0
4442,62,36,75,92709,2,1.7,3,0,0,0,0,0,0
117,54,29,35,92831,1,1.5,2,0,0,0,0,1,0
860,63,37,124,92182,3,5.0,2,170,1,0,0,0,0
3698,39,13,59,95616,3,0.5,3,0,0,0,0,0,0
1144,33,7,120,94022,1,3.2,3,0,1,0,0,1,0
3,39,15,11,94720,1,1.0,1,0,0,0,0,0,0
384,44,18,53,94608,1,0.2,1,0,0,0,0,1,0
3966,39,15,94,91941,2,1.9,1,0,0,0,0,1,0
2650,33,8,68,92407,4,1.3,1,0,0,0,0,1,0
896,43,17,84,94608,4,2.6,3,289,0,1,1,1,1
3989,59,35,85,91330,1,3.4,3,0,1,0,1,0,1
3303,37,11,28,94501,2,0.8,3,0,0,0,0,0,0
971,57,32,75,94928,2,3.7,1,236,0,0,0,1,0
3375,57,31,61,91360,1,2.2,3,0,0,0,0,0,0
1998,54,30,61,92093,1,1.8,3,0,0,0,0,1,0
2219,38,13,9,92634,2,0.3,2,0,0,0,0,0,0
4889,25,1,121,93106,1,5.4,1,158,0,0,0,1,0
922,31,5,91,92096,3,1.6,1,126,0,0,0,1,1
4424,61,36,40,95816,3,0.5,2,100,0,1,0,0,0
3182,39,15,109,95827,1,1.7,1,0,0,0,0,1,0
1827,59,33,35,91105,1,0.2,1,171,0,0,0,0,0
2641,39,13,81,94309,2,2.8,1,0,0,0,0,1,0
2812,36,12,62,94065,4,0.1,2,145,0,0,0,0,0
976,63,38,83,92122,2,3.4,1,0,1,0,0,0,0
3137,60,34,65,95354,3,2.2,3,94,0,1,1,0,1
3559,60,34,60,94065,3,2.5,1,0,0,0,0,1,0
3314,48,24,24,91950,1,0.9,3,0,0,0,0,0,0
2718,23,-2,45,95422,4,0.6,2,0,0,0,0,1,1
1353,51,27,20,90401,4,0.5,2,0,0,0,0,1,0
2958,61,36,53,92717,3,0.5,2,0,0,0,0,1,0
1567,61,35,40,95064,1,0.8,2,128,0,0,0,1,0
2396,44,17,25,95064,3,1.0,2,0,0,0,0,0,1
2678,32,8,70,91423,3,1.5,1,0,0,0,0,1,0
1946,57,33,30,93106,3,1.5,1,151,0,1,0,1,0
4030,31,5,90,94301,2,1.3,1,0,0,1,0,1,0
1936,34,9,191,94086,1,4.8,3,0,1,0,1,1,1
745,45,20,154,94720,2,2.8,1,0,0,1,0,1,0
4463,33,7,39,95630,4,0.8,1,0,0,0,0,1,1
337,36,12,65,95051,3,2.6,2,0,0,0,0,1,0
491,34,10,90,94303,2,2.7,1,0,0,0,0,1,0
1805,40,16,64,92661,4,2.67,1,0,0,1,0,1,0
2898,28,2,34,92161,4,1.3,3,0,0,0,0,0,0
1963,28,4,155,90019,1,6.33,1,0,0,0,0,0,0
2507,66,42,39,94590,1,1.9,2,0,0,0,0,1,1
105,56,32,38,93311,4,1.3,1,166,0,0,0,1,1
3291,52,27,113,92038,1,0.1,3,0,0,0,0,0,0
3235,37,12,114,91107,3,0.6,2,0,0,0,0,1,0
1868,65,39,21,94553,2,0.4,1,0,0,0,0,0,0
407,45,19,125,92354,1,2.4,1,0,0,0,0,0,0
2131,55,31,74,94607,3,2.67,1,0,0,0,0,0,1
1157,49,25,13,94305,4,0.2,1,87,0,0,0,0,0
321,60,34,64,90266,1,0.8,2,248,0,0,0,0,0
1697,45,21,140,91024,2,7.6,1,132,0,0,0,0,0
3840,31,5,42,93010,2,2.0,3,0,0,0,0,1,0
2387,31,5,72,94542,3,1.6,1,0,0,0,0,1,0
802,47,23,8,92612,4,0.2,1,0,0,0,0,1,0
4470,40,14,53,94025,3,0.5,3,0,0,1,1,1,1
2121,41,17,44,93106,1,0.3,3,0,0,0,0,1,0
4707,60,36,8,92626,2,1.0,1,0,0,0,0,0,0
2464,35,9,44,92009,4,0.2,1,0,0,0,0,1,0
3066,39,15,121,92354,1,3.5,1,368,0,1,0,1,0
4944,26,0,12,96003,1,0.1,2,0,0,0,0,1,0
4180,29,3,91,94122,1,3.4,3,0,1,0,0,0,0
4674,50,23,18,95503,2,1.0,2,88,0,0,0,1,1
3607,43,18,9,96145,2,0.0,3,96,0,0,0,1,1
1023,27,3,118,95605,1,3.3,2,0,1,0,0,1,0
2104,37,13,153,90630,2,6.5,1,0,0,0,0,1,1
4135,35,11,85,92154,4,0.1,2,131,0,0,0,0,0
1332,31,7,84,92692,1,0.1,1,0,0,0,0,1,0
4472,56,30,79,94588,3,0.8,1,302,0,0,0,0,0
130,41,16,70,92131,3,0.5,3,0,0,0,0,0,1
1461,40,16,85,92677,4,0.2,3,0,0,0,0,1,1
1635,59,34,18,95814,3,1.3,2,104,0,0,1,1,1
2736,36,12,70,92131,3,2.6,2,165,0,0,0,1,0
4497,51,25,45,95616,4,2.6,1,0,0,0,0,0,0
442,52,27,43,93555,1,1.3,2,0,0,1,0,1,0
3690,36,12,64,94708,3,2.8,1,205,0,0,0,0,1
3743,32,8,181,94596,1,6.0,1,0,0,0,1,1,1
3912,52,26,44,94025,2,0.8,3,148,0,0,0,0,1
2466,58,34,25,90059,2,0.3,1,123,0,0,0,1,0
2630,44,18,18,93943,2,0.1,3,0,0,0,0,1,0
1411,60,35,44,92126,4,2.1,1,0,0,0,0,0,0
3895,32,6,44,92886,1,0.3,1,81,0,0,0,1,1
1916,37,11,69,91911,3,2.1,1,0,0,1,0,0,0
161,29,0,134,95819,4,6.5,3,0,1,0,0,0,0
516,41,16,113,92780,1,1.0,3,211,0,0,0,0,1
979,52,26,68,92068,1,0.8,3,0,0,0,0,1,1
3318,65,41,79,90035,3,2.0,3,0,0,0,0,0,0
3779,66,41,14,95814,4,0.6,2,0,0,0,0,0,0
2802,58,34,41,91016,4,0.4,1,177,0,0,0,1,0
1620,45,21,29,90005,1,0.3,3,0,0,0,0,1,0
4511,64,39,20,93109,3,0.1,3,0,0,0,0,0,0
4629,27,1,130,94801,3,2.9,2,0,1,0,0,0,0
4523,31,5,29,90630,1,0.3,1,0,0,0,0,0,0
2852,61,36,81,95449,3,1.8,2,0,0,0,0,1,0
4479,33,9,53,91380,1,2.1,3,0,0,0,0,0,0
1389,52,28,25,90212,4,1.0,1,0,0,0,0,0,0
451,51,25,69,95747,1,0.3,1,0,0,0,0,1,1
104,43,18,22,95670,2,0.3,2,0,0,0,0,1,0
1048,55,31,73,94143,4,1.6,2,0,0,0,0,0,0
997,33,6,49,92037,2,1.67,2,214,0,0,0,0,0
1622,31,6,53,92093,4,2.2,1,114,0,0,0,1,0
4192,42,15,39,91711,3,1.0,2,132,0,0,0,0,0
3052,60,35,48,94538,3,1.5,1,0,0,0,0,1,0
616,63,37,139,93943,2,6.9,1,0,0,0,0,0,0
4256,59,35,78,90095,2,2.8,1,0,0,0,0,1,0
4802,34,10,88,94404,2,0.0,1,121,0,0,0,1,0
2292,47,23,90,95449,1,2.7,1,323,0,0,0,0,0
1691,26,1,102,95521,1,1.9,1,0,0,0,0,0,0
2113,27,2,103,93117,1,1.9,1,120,0,0,0,1,0
1776,46,22,73,91360,1,0.8,3,117,0,0,0,0,0
2675,30,6,101,90245,2,0.6,1,0,0,0,0,1,0
3370,34,10,84,95616,4,0.1,2,0,0,0,0,1,0
583,44,18,72,95678,1,0.7,3,155,0,0,0,0,0
4734,49,23,121,90032,1,4.9,1,0,0,0,0,1,0
1018,31,5,40,94305,4,1.3,3,170,0,0,0,0,0
1006,38,12,138,95112,2,0.0,1,0,0,1,0,1,0
2811,58,34,45,93943,4,1.3,2,201,0,0,0,0,0
4409,64,40,181,93403,2,2.3,2,0,1,0,1,1,1
1694,57,31,43,95616,1,0.2,1,0,0,0,0,0,0
307,55,29,79,92373,3,0.8,1,0,0,0,0,1,1
2298,59,35,31,94063,3,0.4,2,0,0,0,0,1,1
3539,26,0,23,93561,1,0.1,2,0,0,0,0,0,0
2180,49,23,68,90024,1,1.5,2,0,0,0,0,0,0
4450,30,6,44,95211,1,0.2,3,0,0,0,0,0,1
1772,46,21,9,95023,2,0.7,3,0,0,0,0,1,0
1440,59,29,61,94025,1,1.4,3,0,0,0,0,0,0
1079,51,27,39,92709,2,0.8,1,182,0,0,0,0,1
4719,32,6,35,91107,3,1.0,1,0,0,1,0,1,0
3078,46,21,44,95112,1,0.3,1,110,0,1,0,1,0
3512,37,11,89,94609,1,1.5,3,0,0,0,0,1,0
2780,59,35,168,95521,4,4.1,2,0,1,0,0,1,0
697,51,27,63,92251,2,1.0,3,82,0,0,0,1,0
4131,56,30,75,91910,1,1.9,2,125,0,0,0,1,0
4187,33,9,10,90005,4,1.0,1,81,0,0,0,0,1
3938,39,15,123,91604,2,2.2,1,92,0,0,0,0,1
4023,35,5,81,94234,4,4.0,3,0,0,0,0,1,0
1331,34,9,64,92346,2,0.1,1,224,0,0,0,1,1
4373,34,10,41,91765,1,2.4,2,0,0,0,0,0,0
2662,66,41,145,90009,1,2.5,1,0,0,0,0,1,0
2400,62,36,41,90245,2,1.0,3,154,0,1,0,1,0
3169,51,25,180,94701,1,1.7,1,0,0,0,0,1,0
2917,46,20,40,92037,1,1.2,2,0,0,0,0,1,0
3650,53,29,85,92691,3,1.8,2,0,0,0,0,1,0
3157,54,30,24,92647,1,0.1,2,0,0,0,0,0,0
4089,29,-1,71,94801,2,1.75,3,0,0,0,0,0,0
4650,59,35,121,91423,1,4.3,1,0,0,0,0,1,0
1568,63,39,92,94710,2,0.0,3,0,0,0,0,1,0
297,34,9,122,90623,1,0.0,1,0,0,0,0,1,0
1846,43,18,65,93065,2,2.2,3,0,0,0,0,1,0
3816,43,19,28,95053,4,0.3,1,96,0,0,0,1,0
2933,41,16,154,92407,1,7.0,1,0,0,0,0,0,1
1392,44,18,84,91330,3,1.1,1,0,0,0,0,0,0
3144,50,24,38,91105,4,0.1,1,0,0,0,0,1,0
1702,29,3,108,94304,4,1.8,2,0,0,0,0,0,0
4662,43,19,129,95039,1,5.0,1,0,0,1,0,1,0
1348,60,34,85,91367,2,2.0,1,0,0,0,0,1,0
3200,33,9,20,95521,4,0.7,2,0,0,0,0,1,0
2880,42,15,73,94545,3,2.33,2,0,0,0,0,0,0
2522,49,23,29,94551,4,1.8,1,0,0,0,0,1,1
3309,48,23,108,92120,2,3.8,3,0,0,0,0,0,1
1704,65,41,40,94542,3,0.1,3,0,0,0,0,1,0
658,38,8,23,95207,1,0.67,3,0,0,0,0,0,0
771,26,2,172,94551,2,6.9,2,0,1,0,0,1,0
133,31,1,51,90840,2,1.75,3,0,0,0,0,0,0
1423,32,8,32,94143,2,1.0,2,103,0,0,1,1,1
2878,58,32,74,95817,2,2.3,3,0,0,0,0,0,1
2712,39,14,34,94939,4,1.7,1,0,0,0,0,1,1
1187,62,38,43,94928,4,1.2,2,0,0,0,0,1,0
232,35,10,61,94304,4,2.1,3,0,0,0,0,1,0
283,34,9,71,91711,4,0.7,3,0,0,0,0,1,0
4813,29,4,184,92126,4,2.2,3,612,1,0,0,1,0
1490,62,38,99,91604,4,1.7,2,0,0,0,0,0,0
5000,28,4,83,92612,3,0.8,1,0,0,0,0,1,1
259,35,9,24,95747,4,0.3,1,0,0,0,0,1,0
604,63,38,28,94720,2,0.5,2,89,0,0,0,1,0
4706,61,37,141,92677,3,0.7,1,0,1,0,1,1,1
2024,55,29,55,94720,1,0.2,1,151,0,0,0,1,0
4921,42,16,28,94002,4,1.5,3,91,0,0,0,1,1
100,66,41,15,91711,3,0.1,3,0,0,0,0,1,0
4112,43,17,21,95351,3,1.5,1,0,0,0,0,0,0
1399,42,18,141,93407,1,3.5,1,0,0,0,0,0,0
2154,40,14,123,90041,1,5.2,1,0,0,0,0,1,0
2502,44,18,90,95616,4,2.6,3,0,0,0,0,1,0
3731,30,6,112,92093,3,2.5,1,0,0,0,0,1,0
3805,47,22,203,95842,2,8.8,1,0,0,0,0,1,0
4233,39,15,53,94116,1,1.8,1,0,0,0,0,0,0
3790,51,27,24,94301,3,0.4,1,0,0,0,0,1,1
2853,54,29,183,93105,1,8.1,1,0,0,0,0,1,1
2657,40,15,144,91040,1,4.1,1,0,0,0,0,0,0
4002,61,35,81,94709,4,1.9,2,0,0,0,0,0,0
793,41,16,98,93117,1,4.0,3,0,0,0,0,0,1
4116,45,20,84,94131,4,1.1,2,180,0,0,0,1,0
213,46,22,69,91604,2,1.7,1,209,0,0,0,0,0
4747,31,7,18,95616,1,0.4,3,0,0,0,0,1,0
326,54,28,89,95039,1,1.9,2,0,0,0,0,1,1
4812,36,12,123,90502,2,3.0,3,0,1,0,0,0,0
2262,30,3,150,94305,4,5.0,2,0,1,0,0,1,0
1729,52,26,28,95405,1,0.3,3,0,0,0,0,1,0
56,41,17,139,94022,2,8.0,1,0,0,0,0,1,0
2278,30,6,32,91330,2,1.0,2,0,0,0,0,0,0
2103,25,-1,81,92647,2,1.6,3,0,0,0,0,1,1
4007,56,32,28,92130,1,1.2,3,0,0,0,0,1,0
4881,56,32,79,92037,3,2.67,1,0,0,0,0,1,0
2771,36,6,69,90024,4,4.0,3,0,0,0,0,1,0
1230,56,32,80,94596,3,2.67,1,0,0,0,0,1,0
3995,42,18,88,92675,4,0.8,1,0,0,0,0,1,1
735,66,42,53,92182,2,1.1,1,0,0,0,0,1,1
1010,28,3,25,91330,2,0.9,3,140,0,0,0,1,0
4862,49,24,18,95616,1,0.4,3,121,0,0,0,1,0
4841,33,9,18,91768,4,0.4,2,0,0,0,0,1,0
708,47,20,25,95064,3,0.67,2,0,0,0,0,1,1
1611,38,14,103,94305,1,0.8,2,0,0,0,0,0,1
1859,35,11,65,90747,3,2.8,1,240,0,0,0,1,0
2215,53,27,89,92735,1,0.8,3,146,0,0,0,1,1
1838,43,18,103,90089,3,1.0,1,180,0,0,0,1,1
862,60,30,28,92354,1,1.5,3,124,0,1,0,1,0
2462,30,5,69,94302,1,0.8,2,0,0,0,0,1,0
571,49,25,161,94928,3,6.5,2,485,1,1,1,0,0
17,38,14,130,95010,4,4.7,3,134,1,0,0,0,0
4782,35,9,25,94526,3,0.1,2,0,0,1,0,1,0
4675,40,14,93,93933,1,2.8,3,328,0,1,1,1,1
3514,31,4,39,94501,2,1.0,2,0,0,0,0,0,0
4001,62,37,93,93003,3,3.0,3,0,1,0,1,1,1
3551,40,10,19,94609,1,0.75,3,116,0,0,0,0,0
753,64,39,22,90071,4,0.6,2,0,0,0,0,0,0
4721,41,15,88,90740,1,2.8,3,0,0,1,0,0,0
1517,41,17,49,92130,4,2.2,2,0,0,0,0,0,0
187,48,23,45,95616,1,0.3,1,0,0,0,0,1,1
4361,67,43,41,90024,2,1.1,1,0,0,0,0,0,0
1856,65,39,30,94304,3,0.7,2,0,0,0,0,1,1
3740,39,14,80,90502,2,0.4,1,0,0,0,0,0,0
2242,26,0,14,94301,4,0.4,1,94,0,0,0,1,0
2491,52,28,168,90404,3,6.5,3,118,1,0,0,1,0
2147,27,3,30,93108,1,1.0,3,80,0,0,0,0,0
60,31,5,188,91320,2,4.5,1,455,0,0,0,0,0
2610,42,18,120,93407,2,7.5,1,0,0,1,0,0,0
2953,33,8,182,94065,1,8.6,1,0,0,0,0,0,0
1508,43,18,50,91006,4,1.9,3,0,0,0,0,0,0
4119,40,16,34,93561,1,0.7,1,0,0,0,0,1,1
468,45,20,39,90232,1,2.4,1,0,0,0,0,0,1
788,45,15,202,91380,3,10.0,3,0,1,0,0,0,0
3408,58,32,19,90405,4,0.7,3,0,0,0,0,0,0
3672,50,25,18,93106,1,0.4,3,0,0,0,0,1,0
3337,60,34,11,94305,4,0.7,3,0,0,0,0,1,0
2368,26,1,80,95616,4,0.2,1,0,0,0,0,1,1
4430,55,29,140,94720,2,2.7,1,0,0,0,0,1,0
3382,39,15,143,91711,1,3.5,1,0,0,0,0,1,1
1893,55,30,55,94110,3,1.7,1,0,0,0,0,0,1
4958,29,-1,50,95842,2,1.75,3,0,0,0,0,0,1
3342,35,9,33,91125,2,0.3,1,0,0,1,0,1,0
1871,63,37,110,95032,1,4.1,3,0,1,0,0,0,0
3128,40,14,61,94539,4,0.2,3,0,0,0,0,1,0
4820,32,6,41,95833,3,0.9,1,179,0,0,0,0,0
4462,46,21,30,94301,4,1.9,3,0,0,0,0,1,0
2025,36,12,113,94305,4,0.2,1,0,1,0,0,0,0
4357,43,19,35,90630,1,0.7,1,0,0,0,0,0,0
1968,43,18,89,94303,3,0.5,3,108,0,0,0,0,1
79,54,30,133,93305,2,2.6,3,0,1,0,0,0,0
2916,34,9,133,92110,1,3.8,1,0,0,0,0,1,0
3454,29,3,31,94709,4,0.3,2,0,0,0,0,1,0
1232,66,41,144,94306,1,2.5,1,0,0,1,1,1,1
737,61,35,152,91016,3,3.3,3,0,1,0,0,1,0
3669,38,13,129,92037,4,0.3,3,75,1,0,0,1,0
3127,57,32,74,92780,4,0.7,1,0,0,0,0,0,1
3283,45,21,91,95054,1,4.7,1,0,0,0,0,1,0
2054,58,32,85,92110,2,2.0,1,161,0,1,1,1,1
2117,44,17,70,94920,3,2.67,2,0,0,0,0,0,0
