year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,6,16,853,-7,1233,-32,AA,N5FAAA,1357,JFK,SJU,192,1598,8,53
2013,6,16,856,-4,1018,-15,UA,N459UA,544,LGA,ORD,113,733,8,56
2013,6,16,856,1,1121,-26,UA,N520UA,574,LGA,IAH,180,1416,8,56
2013,6,16,856,-4,1130,-29,DL,N967DL,1885,LGA,MCO,127,950,8,56
2013,6,16,857,-3,1102,-18,DL,N334NB,485,EWR,ATL,104,746,8,57
2013,6,16,859,-1,1024,-2,UA,N483UA,775,EWR,ORD,118,719,8,59
2013,6,16,900,0,1128,-31,UA,N37471,1711,EWR,IAH,181,1400,9,0
2013,6,16,900,1,1116,-19,DL,N309US,1747,LGA,ATL,109,762,9,0
2013,6,16,900,0,1151,-5,DL,N721TW,120,JFK,LAX,330,2475,9,0
2013,6,16,902,-3,1046,-29,DL,N365NW,181,LGA,DTW,82,502,9,2
2013,6,16,903,6,1243,-17,UA,N35407,1216,EWR,SJU,196,1608,9,3
2013,6,16,903,-2,1152,-33,DL,N371NB,1057,LGA,MIA,142,1096,9,3
2013,6,16,904,-1,1219,7,UA,N78448,1223,EWR,LAX,344,2454,9,4
2013,6,16,904,-11,1011,-28,DL,N321NB,867,JFK,BOS,38,187,9,4
2013,6,16,910,-5,1159,-11,AA,N329AA,1,JFK,LAX,322,2475,9,10
2013,6,16,910,-5,1200,-31,DL,N912DE,2379,LGA,FLL,146,1076,9,10
2013,6,16,922,2,1222,12,AA,N403AA,1223,EWR,DFW,207,1372,9,22
2013,6,16,928,7,1308,-17,UA,N24702,1519,EWR,STT,198,1634,9,28
2013,6,16,935,5,1227,-7,DL,N712TW,1443,JFK,SEA,315,2422,9,35
2013,6,16,938,-7,1105,-20,AA,N4XEAA,317,LGA,ORD,117,733,9,38
2013,6,16,941,-4,1222,-43,AA,N3BXAA,1871,LGA,MIA,141,1096,9,41
2013,6,16,945,-10,1319,29,AA,N584AA,731,LGA,DFW,202,1389,9,45
2013,6,16,949,-10,1129,-32,US,N126UW,1036,LGA,CLT,78,544,9,49
2013,6,16,951,-9,1306,-1,UA,N518UA,642,JFK,SFO,344,2586,9,51
2013,6,16,952,-8,1306,-13,DL,N718TW,1765,JFK,SFO,347,2586,9,52
2013,6,16,956,-3,1114,-10,UA,N24706,1171,EWR,ORD,116,719,9,56
2013,6,16,957,-11,1223,-30,UA,N488UA,279,EWR,TPA,134,997,9,57
2013,6,16,957,-3,1208,-28,DL,N394DA,1847,LGA,ATL,106,762,9,57
2013,6,16,1000,-5,1204,-11,DL,N315US,2319,LGA,MSP,157,1020,10,0
2013,6,16,1004,-6,1247,-22,UA,N29717,1425,EWR,FLL,143,1065,10,4
2013,6,16,1011,-4,1301,-19,UA,N33294,1463,EWR,LAX,332,2454,10,11
2013,6,16,1018,-2,1152,-14,US,N125UW,1501,EWR,CLT,76,529,10,18
2013,6,16,1019,-11,1245,-3,DL,N3760C,1529,JFK,LAS,304,2248,10,19
2013,6,16,1023,-6,1244,5,US,N547UW,196,JFK,PHX,298,2153,10,23
2013,6,16,1024,-1,1240,18,US,N640AW,604,EWR,PHX,295,2133,10,24
2013,6,16,1028,-2,1334,9,AA,N324AA,19,JFK,LAX,340,2475,10,28
2013,6,16,1030,-5,1312,-38,AA,N3DGAA,1879,LGA,MIA,148,1096,10,30
2013,6,16,1035,10,1148,-17,AA,N4XGAA,325,LGA,ORD,113,733,10,35
2013,6,16,1037,2,1319,-21,UA,N57439,1026,EWR,MIA,144,1085,10,37
2013,6,16,1048,18,1400,15,AA,N332AA,179,JFK,SFO,348,2586,10,48
2013,6,16,1050,-10,1328,-31,DL,N941DL,2445,LGA,MCO,126,950,10,50
2013,6,16,1052,-3,1342,-29,DL,N333NB,1903,LGA,SRQ,150,1047,10,52
2013,6,16,1056,12,1314,-7,UA,N37474,1686,EWR,IAH,182,1400,10,56
2013,6,16,1057,2,1205,-15,UA,N37434,1604,EWR,ORD,115,719,10,57
2013,6,16,1057,-3,1311,-21,DL,N6707A,1647,LGA,ATL,106,762,10,57
2013,6,16,1057,-3,1334,-15,DL,N919DE,695,JFK,MCO,130,944,10,57
2013,6,16,1057,-3,1202,-11,US,N945UW,2171,LGA,DCA,42,214,10,57
2013,6,16,1058,-7,1304,-10,DL,N351NB,1031,LGA,DTW,95,502,10,58
2013,6,16,1107,-8,1229,-26,AA,N571AA,327,LGA,ORD,118,733,11,7
2013,6,16,1118,-7,1408,-32,AA,N3FUAA,2099,LGA,MIA,148,1096,11,18
2013,6,16,1118,8,1400,-13,DL,N331NW,1875,LGA,TPA,139,1010,11,18
2013,6,16,1122,-3,1448,33,UA,N508UA,703,JFK,LAX,347,2475,11,22
2013,6,16,1122,-8,1304,-23,US,N555AY,1085,LGA,CLT,81,544,11,22
2013,6,16,1125,-5,1320,-19,UA,N414UA,264,EWR,DEN,220,1605,11,25
2013,6,16,1126,31,1436,49,DL,N3743H,1275,JFK,SLC,284,1990,11,26
2013,6,16,1129,-6,1432,-19,DL,N996DL,2215,LGA,FLL,149,1076,11,29
2013,6,16,1129,-6,1318,-23,DL,N371NW,2219,LGA,MSP,148,1020,11,29
2013,6,16,1140,-5,1313,-7,AA,N454AA,1855,LGA,STL,138,888,11,40
2013,6,16,1150,-10,1501,-6,UA,N525UA,580,JFK,SFO,344,2586,11,50
2013,6,16,1151,-4,1442,-13,AA,N3GNAA,2147,EWR,MIA,151,1085,11,51
2013,6,16,1151,-3,1425,-28,DL,N3735D,2303,LGA,PBI,139,1035,11,51
2013,6,16,1152,-8,1258,-11,US,N951UW,2126,LGA,BOS,37,184,11,52
2013,6,16,1152,-8,1259,-15,US,N967UW,2173,LGA,DCA,45,214,11,52
2013,6,16,1153,-7,1459,4,DL,N710TW,863,JFK,LAX,333,2475,11,53
2013,6,16,1154,8,1416,-7,UA,N17122,1661,EWR,MCO,127,937,11,54
2013,6,16,1154,9,1404,6,DL,N323NB,401,EWR,ATL,102,746,11,54
2013,6,16,1156,-4,1301,-16,DL,N344NB,1006,JFK,BOS,40,187,11,56
2013,6,16,1158,-2,1429,-23,UA,N478UA,263,LGA,IAH,184,1416,11,58
2013,6,16,1159,-1,1500,10,AA,N328AA,3,JFK,LAX,333,2475,11,59
2013,6,16,1159,-1,1419,-16,DL,N681DA,1947,LGA,ATL,110,762,11,59
2013,6,16,1201,-8,1513,10,UA,N14704,1010,EWR,SNA,353,2434,12,1
2013,6,16,1206,-4,1340,-10,AA,N4XMAA,329,LGA,ORD,113,733,12,6
2013,6,16,1215,15,1402,11,US,N112US,931,JFK,CLT,76,541,12,15
2013,6,16,1216,43,1646,NA,UA,N75410,1120,EWR,SFO,NA,2565,12,16
2013,6,16,1222,-8,1515,-43,DL,N915DE,1455,LGA,MIA,145,1096,12,22
2013,6,16,1223,9,1438,-15,UA,N68453,1496,EWR,IAH,179,1400,12,23
2013,6,16,1236,26,1515,15,AA,N4YTAA,743,LGA,DFW,191,1389,12,36
2013,6,16,1239,-6,1334,-21,AA,N3FHAA,1850,JFK,BOS,36,187,12,39
2013,6,16,1240,-5,1526,-24,AA,N5EMAA,2041,JFK,MIA,144,1089,12,40
2013,6,16,1245,-5,1540,-10,DL,N3772H,1375,JFK,SLC,275,1990,12,45
2013,6,16,1246,-4,1446,-13,UA,N472UA,236,EWR,PHX,288,2133,12,46
2013,6,16,1247,-8,1405,-21,UA,N807UA,753,LGA,ORD,115,733,12,47
2013,6,16,1250,-9,1442,-15,US,N564UW,1459,LGA,CLT,79,544,12,50
2013,6,16,1255,0,1450,-5,DL,N911DE,1131,LGA,DTW,85,502,12,55
2013,6,16,1257,-1,1636,-23,UA,N77431,1090,EWR,SJU,195,1608,12,57
2013,6,16,1300,0,1535,-5,AA,N581AA,1841,EWR,DFW,193,1372,13,0
2013,6,16,1303,3,1431,6,UA,N18119,1734,EWR,ORD,114,719,13,3
2013,6,16,1303,23,1548,3,UA,N13138,1186,EWR,MIA,138,1085,13,3
2013,6,16,1305,5,1426,12,US,N948UW,2175,LGA,DCA,44,214,13,5
2013,6,16,1306,11,1539,-2,UA,N21108,1109,EWR,MCO,129,937,13,6
2013,6,16,1311,11,1542,13,UA,N490UA,408,EWR,LAS,303,2227,13,11
2013,6,16,1314,-1,1450,-15,US,N122US,1014,EWR,CLT,76,529,13,14
2013,6,16,1315,0,1446,-9,AA,N4YSAA,331,LGA,ORD,118,733,13,15
2013,6,16,1317,-3,1624,16,UA,N67134,1054,EWR,LAX,337,2454,13,17
2013,6,16,1320,-5,1424,-8,US,N955UW,1279,LGA,PHL,42,96,13,20
2013,6,16,1322,-3,1536,-17,DL,N321NB,2043,JFK,ATL,106,760,13,22
2013,6,16,1325,0,1639,-1,UA,N33264,1700,EWR,SFO,350,2565,13,25
2013,6,16,1326,41,1609,34,AA,N3CFAA,745,LGA,DFW,189,1389,13,26
2013,6,16,1326,27,1549,15,DL,N914DE,781,LGA,ATL,112,762,13,26
2013,6,16,1332,-8,1635,-25,AA,N3GCAA,1073,LGA,MIA,146,1096,13,32
2013,6,16,1337,2,1806,-11,UA,N76054,15,EWR,HNL,605,4963,13,37
2013,6,16,1342,-3,1644,-1,AA,N327AA,117,JFK,LAX,334,2475,13,42
2013,6,16,1343,-2,1623,-12,AA,N3EVAA,753,LGA,DFW,191,1389,13,43
2013,6,16,1349,-10,1528,-16,AA,N424AA,337,LGA,ORD,122,733,13,49
2013,6,16,1350,-9,1550,-6,US,N651AW,688,EWR,PHX,280,2133,13,50
2013,6,16,1352,-8,1454,-14,US,N950UW,2130,LGA,BOS,40,184,13,52
2013,6,16,1354,-1,1634,-12,UA,N73291,1183,EWR,PBI,144,1023,13,54
2013,6,16,1356,-3,1653,18,UA,N524UA,244,EWR,LAX,330,2454,13,56
2013,6,16,1357,-3,1504,-8,US,N740UW,2177,LGA,DCA,43,214,13,57
2013,6,16,1358,-1,1714,-10,DL,N721TW,1565,JFK,SFO,350,2586,13,58
2013,6,16,1400,1,1612,-20,DL,N660DL,2247,LGA,ATL,108,762,14,0
2013,6,16,1413,26,1652,8,DL,N942DL,1685,LGA,MCO,135,950,14,13
2013,6,16,1422,7,1636,7,DL,N305DQ,673,EWR,ATL,104,746,14,22
2013,6,16,1427,20,1654,13,UA,N54241,1740,EWR,IAH,185,1400,14,27
2013,6,16,1428,-7,1722,-28,DL,N328NW,1779,LGA,FLL,150,1076,14,28
2013,6,16,1429,-6,1621,-19,DL,N919DL,1819,LGA,MSP,151,1020,14,29
2013,6,16,1434,-6,1622,-21,DL,N317NB,1231,LGA,DTW,83,502,14,34
2013,6,16,1435,2,1559,-5,UA,N75425,1202,EWR,CLE,64,404,14,35
2013,6,16,1442,-3,1717,-23,AA,N3JTAA,759,LGA,DFW,193,1389,14,42
2013,6,16,1444,-6,1633,-19,US,N167US,1529,LGA,CLT,80,544,14,44
2013,6,16,1445,-4,1709,-18,UA,N530UA,316,LGA,IAH,184,1416,14,45
2013,6,16,1450,0,1759,13,UA,N419UA,212,EWR,FLL,153,1065,14,50
2013,6,16,1452,-3,1754,-6,AA,N3EGAA,1751,JFK,TPA,162,1005,14,52
2013,6,16,1453,-3,1741,-23,UA,N73299,1077,EWR,RSW,145,1068,14,53
2013,6,16,1453,-2,1603,-27,DL,N369NB,1164,JFK,BOS,39,187,14,53
2013,6,16,1454,-6,1628,-24,US,N180US,802,EWR,CLT,76,529,14,54
2013,6,16,1455,-4,1555,-25,UA,N76514,1163,EWR,BOS,40,200,14,55
2013,6,16,1456,25,1824,41,UA,N26210,1150,EWR,SFO,362,2565,14,56
2013,6,16,1457,2,1746,-44,AA,N3DRAA,779,LGA,MIA,149,1096,14,57
2013,6,16,1457,-3,1813,18,AA,N5FFAA,1813,JFK,MCO,132,944,14,57
2013,6,16,1500,1,1843,38,UA,N34131,1175,JFK,LAX,342,2475,15,0
2013,6,16,1500,0,1742,-8,AA,N4YKAA,883,EWR,DFW,187,1372,15,0
2013,6,16,1500,1,1827,0,DL,N185DN,161,JFK,SEA,333,2422,15,0
2013,6,16,1500,1,1732,-5,DL,N557NW,451,LGA,ATL,108,762,15,0
2013,6,16,1503,8,1704,-11,DL,N329NB,127,JFK,DTW,84,509,15,3
2013,6,16,1504,4,1608,-14,US,N945UW,2179,LGA,DCA,45,214,15,4
2013,6,16,1505,0,1738,-11,UA,N584UA,254,EWR,MCO,130,937,15,5
2013,6,16,1506,11,1754,12,UA,N849UA,242,EWR,SAN,330,2425,15,6
2013,6,16,1506,-9,1808,-8,DL,N936DL,2181,LGA,MCO,131,950,15,6
2013,6,16,1507,7,1725,-1,UA,N76529,1548,LGA,DEN,234,1620,15,7
2013,6,16,1507,27,1752,3,DL,N955DL,1902,LGA,PBI,134,1035,15,7
2013,6,16,1514,-6,1642,-28,AA,N544AA,341,LGA,ORD,121,733,15,14
2013,6,16,1516,-4,1658,-7,AA,N573AA,2223,LGA,STL,133,888,15,16
2013,6,16,1518,-2,1814,9,DL,N3744F,1773,JFK,LAS,306,2248,15,18
2013,6,16,1519,0,1748,-14,UA,N73406,1695,EWR,IAH,189,1400,15,19
2013,6,16,1519,-1,1831,19,UA,N16701,1618,EWR,TPA,175,997,15,19
2013,6,16,1521,1,1816,2,UA,N19130,1600,EWR,LAX,328,2454,15,21
2013,6,16,1522,21,1631,-4,UA,N415UA,253,EWR,ORD,116,719,15,22
2013,6,16,1524,19,1827,-8,AA,N345AA,1769,JFK,MIA,144,1089,15,24
2013,6,16,1525,-5,1920,25,AA,N342AA,85,JFK,SFO,368,2586,15,25
2013,6,16,1526,-4,1838,-12,DL,N194DN,95,JFK,LAX,322,2475,15,26
2013,6,16,1528,-1,1813,-9,UA,N14250,1211,EWR,AUS,206,1504,15,28
2013,6,16,1530,0,1834,-6,DL,N325US,1935,LGA,TPA,156,1010,15,30
2013,6,16,1531,2,1910,26,UA,N75429,1668,EWR,SFO,371,2565,15,31
2013,6,16,1534,-6,1911,13,UA,N505UA,257,JFK,SFO,353,2586,15,34
2013,6,16,1535,6,1833,-22,DL,N3730B,2280,JFK,FLL,141,1069,15,35
2013,6,16,1537,-3,1727,-14,US,N765US,1899,LGA,CLT,81,544,15,37
2013,6,16,1538,-2,1759,0,UA,N451UA,273,EWR,DEN,234,1605,15,38
2013,6,16,1540,-5,1901,1,AA,N339AA,133,JFK,LAX,340,2475,15,40
2013,6,16,1541,16,1710,11,UA,N416UA,605,EWR,CLE,63,404,15,41
2013,6,16,1541,-2,1715,-18,UA,N13716,1542,LGA,CLE,64,419,15,41
2013,6,16,1543,-2,1759,-15,DL,N365NB,1705,LGA,MSY,165,1183,15,43
2013,6,16,1547,-3,1821,-24,AA,N3FGAA,763,LGA,DFW,186,1389,15,47
2013,6,16,1549,-1,1850,-26,UA,N73445,1151,EWR,SEA,332,2402,15,49
2013,6,16,1552,-3,1851,-13,DL,N3733Z,1753,JFK,MCO,131,944,15,52
2013,6,16,1552,-8,1705,-16,US,N967UW,2181,LGA,DCA,45,214,15,52
2013,6,16,1553,-3,1704,-16,UA,N27205,1703,EWR,BOS,44,200,15,53
2013,6,16,1553,3,1718,-5,UA,N28457,1492,EWR,ORD,119,719,15,53
2013,6,16,1554,55,1832,64,UA,N37408,1222,EWR,LAS,300,2227,15,54
2013,6,16,1554,59,1950,45,AA,N5EWAA,1635,JFK,SJU,193,1598,15,54
2013,6,16,1554,9,1924,13,DL,N396DA,31,JFK,SLC,286,1990,15,54
2013,6,16,1555,-5,1704,-14,US,N951UW,2134,LGA,BOS,36,184,15,55
2013,6,16,1556,-3,1910,-15,DL,N977DL,1373,JFK,MIA,146,1089,15,56
2013,6,16,1556,-3,1828,-15,DL,N984DL,847,LGA,ATL,114,762,15,56
2013,6,16,1600,15,1906,0,DL,N967DL,1129,LGA,MIA,140,1096,16,0
2013,6,16,1602,-3,1917,1,DL,N3759,706,JFK,AUS,203,1521,16,2
2013,6,16,1603,-2,1723,-17,AA,N3EFAA,1750,JFK,BOS,40,187,16,3
2013,6,16,1609,9,1950,12,DL,N706TW,141,JFK,SFO,349,2586,16,9
2013,6,16,1610,11,1933,19,DL,N3758Y,1394,JFK,PDX,343,2454,16,10
2013,6,16,1610,25,1825,19,DL,N309DE,1942,EWR,ATL,109,746,16,10
2013,6,16,1617,-3,1918,-27,AA,N3BNAA,1467,LGA,MIA,146,1096,16,17
2013,6,16,1619,-6,1753,-15,DL,N344NB,402,JFK,BOS,40,187,16,19
2013,6,16,1621,30,1847,8,UA,N495UA,564,EWR,MCO,129,937,16,21
2013,6,16,1621,36,2016,11,DL,N3745B,4,JFK,SJU,189,1598,16,21
2013,6,16,1626,-4,1902,-11,UA,N12114,1178,EWR,IAH,186,1400,16,26
2013,6,16,1626,-3,1914,21,US,N550UW,17,JFK,PHX,301,2153,16,26
2013,6,16,1627,-3,1910,-20,AA,N3HFAA,881,JFK,DFW,177,1391,16,27
2013,6,16,1630,2,1925,5,UA,N521UA,441,EWR,LAX,331,2454,16,30
2013,6,16,1631,6,1916,9,DL,N175DZ,843,JFK,ATL,107,760,16,31
2013,6,16,1644,-16,1936,-24,AA,N4XXAA,773,LGA,DFW,199,1389,16,44
2013,6,16,1646,-5,1818,-42,DL,N371NB,1473,LGA,MEM,133,963,16,46
2013,6,16,1647,22,1836,-5,DL,N337NW,2231,LGA,DTW,86,502,16,47
2013,6,16,1648,-7,1927,-23,AA,N547AA,1507,EWR,DFW,189,1372,16,48
2013,6,16,1649,-6,1903,3,US,N677AW,681,EWR,PHX,295,2133,16,49
2013,6,16,1653,-2,2019,7,UA,N39416,1284,EWR,SFO,356,2565,16,53
2013,6,16,1653,-7,1756,-27,US,N948UW,2183,LGA,DCA,43,214,16,53
2013,6,16,1658,-7,1811,-37,UA,N493UA,693,LGA,ORD,114,733,16,58
2013,6,16,1700,0,2022,4,DL,N727TW,1163,JFK,LAX,341,2475,17,0
2013,6,16,1701,-4,1831,-24,AA,N4XGAA,345,LGA,ORD,120,733,17,1
2013,6,16,1701,-4,2009,-11,AA,N3JCAA,1999,EWR,MIA,146,1085,17,1
2013,6,16,1702,-3,1850,-21,US,N170US,894,LGA,CLT,83,544,17,2
2013,6,16,1703,-2,1857,-13,AA,N3KAAA,1711,JFK,ORD,122,740,17,3
2013,6,16,1703,48,1911,40,DL,N912DE,1619,LGA,MSP,172,1020,17,3
2013,6,16,1703,-2,2005,1,DL,N3742C,503,JFK,SAN,332,2446,17,3
2013,6,16,1707,-6,1931,-13,UA,N428UA,509,LGA,DEN,239,1620,17,7
2013,6,16,1707,-3,2035,20,AA,N323AA,181,JFK,LAX,332,2475,17,7
2013,6,16,1707,8,1924,5,DL,N340NB,2042,EWR,ATL,106,746,17,7
2013,6,16,1708,0,2051,18,UA,N596UA,512,JFK,SFO,363,2586,17,8
2013,6,16,1713,13,1935,-3,DL,N312US,1499,LGA,ATL,109,762,17,13
2013,6,16,1719,57,2046,86,UA,N509UA,207,EWR,SFO,357,2565,17,19
2013,6,16,1720,36,1844,27,UA,N23707,1243,EWR,ORD,112,719,17,20
2013,6,16,1724,4,2019,-6,AA,N3FVAA,695,JFK,AUS,208,1521,17,24
2013,6,16,1725,0,2039,-6,AA,N5FNAA,221,JFK,MIA,145,1089,17,25
2013,6,16,1728,-2,2130,15,DL,N705TW,841,JFK,SFO,364,2586,17,28
2013,6,16,1729,2,2036,-8,UA,N39450,1266,EWR,LAX,339,2454,17,29
2013,6,16,1732,5,2024,-1,UA,N17126,1159,EWR,MCO,127,937,17,32
2013,6,16,1732,-3,1912,-16,US,N655AW,449,EWR,CLT,75,529,17,32
2013,6,16,1733,13,1918,-12,DL,N919DE,2331,LGA,DTW,81,502,17,33
2013,6,16,1734,-1,2020,-10,AA,N3EEAA,1901,JFK,IAH,201,1417,17,34
2013,6,16,1734,-1,1846,-20,DL,N317US,2383,LGA,PWM,43,269,17,34
2013,6,16,1735,0,2038,8,AA,N3FHAA,145,JFK,SAN,341,2446,17,35
2013,6,16,1736,7,2011,-1,UA,N33284,1117,EWR,LAS,307,2227,17,36
2013,6,16,1742,-8,2104,19,UA,N838UA,379,EWR,SAN,342,2425,17,42
2013,6,16,1742,15,2024,2,UA,N442UA,999,EWR,IAH,189,1400,17,42
2013,6,16,1742,16,2135,42,UA,N36444,1141,EWR,SFO,382,2565,17,42
2013,6,16,1743,-2,2043,-27,AA,N3JDAA,1611,LGA,MIA,148,1096,17,43
2013,6,16,1744,-1,1958,-16,DL,N368NW,884,LGA,DEN,239,1620,17,44
2013,6,16,1749,26,2017,32,UA,N460UA,375,EWR,PHX,297,2133,17,49
2013,6,16,1751,-4,2041,-4,AA,N3BXAA,785,LGA,DFW,206,1389,17,51
2013,6,16,1752,-8,1850,-23,US,N950UW,2138,LGA,BOS,37,184,17,52
2013,6,16,1753,3,2153,64,UA,N502UA,535,JFK,LAX,357,2475,17,53
2013,6,16,1754,0,1925,-20,UA,N533UA,708,EWR,ORD,111,719,17,54
2013,6,16,1755,-10,1918,-32,AA,N3GHAA,353,LGA,ORD,116,733,17,55
2013,6,16,1756,1,2138,18,AA,N335AA,177,JFK,SFO,365,2586,17,56
2013,6,16,1757,32,2108,39,DL,N363NW,479,EWR,SLC,282,1969,17,57
2013,6,16,1759,0,1936,-15,UA,N16713,1053,EWR,CLE,64,404,17,59
2013,6,16,1759,109,1915,75,AA,N4XEAA,343,LGA,ORD,114,733,17,59
2013,6,16,1800,0,2024,-15,DL,N669DN,61,LGA,ATL,109,762,18,0
2013,6,16,1802,-6,1923,-10,UA,N477UA,646,EWR,BOS,40,200,18,2
2013,6,16,1807,32,2112,4,DL,N702TW,1543,JFK,SEA,328,2422,18,7
2013,6,16,1810,10,1912,-3,US,N740UW,2185,LGA,DCA,42,214,18,10
2013,6,16,1814,64,2053,48,AA,N5EEAA,257,JFK,LAS,316,2248,18,14
2013,6,16,1815,0,2114,9,UA,N87513,1218,EWR,DFW,201,1372,18,15
2013,6,16,1815,0,2146,6,DL,N189DN,17,JFK,LAX,336,2475,18,15
2013,6,16,1816,11,2043,3,DL,N380DA,73,JFK,ATL,117,760,18,16
2013,6,16,1817,62,2049,53,UA,N553UA,531,LGA,IAH,192,1416,18,17
2013,6,16,1819,-1,2133,-13,UA,N34455,1242,EWR,SEA,341,2402,18,19
2013,6,16,1821,-4,2124,-2,DL,N3741S,2370,LGA,PBI,158,1035,18,21
2013,6,16,1821,1,2045,-6,DL,N315NB,926,EWR,ATL,114,746,18,21
2013,6,16,1822,-8,2138,-17,UA,N557UA,389,JFK,SFO,355,2586,18,22
2013,6,16,1823,-7,1936,-41,UA,N820UA,691,LGA,ORD,113,733,18,23
2013,6,16,1824,9,2141,10,UA,N831UA,429,EWR,SNA,344,2434,18,24
2013,6,16,1824,-6,1953,-22,AA,N454AA,2019,LGA,STL,130,888,18,24
2013,6,16,1824,-5,2019,-14,US,N542UW,297,JFK,CLT,81,541,18,24
2013,6,16,1825,4,2137,7,UA,N75858,1165,EWR,LAX,328,2454,18,25
2013,6,16,1827,6,2108,13,UA,N27733,1282,EWR,DEN,244,1605,18,27
2013,6,16,1827,-3,2028,-10,DL,N333NB,2131,LGA,DTW,84,502,18,27
2013,6,16,1828,-1,2026,-7,US,N188US,1973,EWR,CLT,76,529,18,28
2013,6,16,1829,4,2202,17,AS,N552AS,7,EWR,SEA,342,2402,18,29
2013,6,16,1829,4,2038,6,DL,N301NB,1715,LGA,MSY,158,1183,18,29
2013,6,16,1832,-3,2032,-15,DL,N331NW,2019,LGA,MSP,155,1020,18,32
2013,6,16,1833,12,2235,46,UA,N17245,1471,EWR,SFO,370,2565,18,33
2013,6,16,1834,3,2151,7,UA,N76523,1637,EWR,TPA,141,997,18,34
2013,6,16,1835,0,2152,-3,AA,N3JNAA,269,JFK,SEA,341,2422,18,35
2013,6,16,1837,86,2115,95,UA,N810UA,485,EWR,DEN,235,1605,18,37
2013,6,16,1837,7,2208,23,AA,N3BYAA,119,EWR,LAX,332,2454,18,37
2013,6,16,1841,-4,2021,-9,AA,N504AA,359,LGA,ORD,116,733,18,41
2013,6,16,1845,25,2152,11,DL,N941DL,83,JFK,MIA,144,1089,18,45
2013,6,16,1851,-4,2039,-20,US,N165US,1491,LGA,CLT,81,544,18,51
2013,6,16,1853,-7,1950,-26,US,N945UW,2187,LGA,DCA,41,214,18,53
2013,6,16,1856,-4,2114,-16,DL,N639DL,947,LGA,ATL,106,762,18,56
2013,6,16,1859,-1,2213,-13,DL,N3765,2007,JFK,PDX,341,2454,18,59
2013,6,16,1859,-1,2205,-5,DL,N395DN,2159,JFK,MCO,126,944,18,59
2013,6,16,1859,-1,2153,10,DL,N388DA,971,JFK,DEN,247,1626,18,59
2013,6,16,1900,0,2255,6,DL,N711ZX,1465,JFK,SFO,362,2586,19,0
2013,6,16,1902,2,2227,-3,DL,N713TW,1643,JFK,SEA,333,2422,19,2
2013,6,16,1907,7,2137,-23,UA,N37281,1058,LGA,IAH,184,1416,19,7
2013,6,16,1907,22,2153,33,DL,N3736C,245,JFK,PHX,312,2153,19,7
2013,6,16,1908,-2,2222,-15,DL,N369NB,1091,JFK,SAT,218,1587,19,8
2013,6,16,1910,-10,2209,-1,AA,N4WJAA,1691,EWR,DFW,205,1372,19,10
2013,6,16,1915,-5,2037,-23,AA,N3AJAA,361,LGA,ORD,114,733,19,15
2013,6,16,1916,0,2238,13,UA,N77525,1439,EWR,LAX,334,2454,19,16
2013,6,16,1917,13,2042,-13,UA,N574UA,255,EWR,ORD,115,719,19,17
2013,6,16,1918,-2,2158,0,UA,N31412,1182,EWR,LAS,307,2227,19,18
2013,6,16,1922,7,2221,-9,AA,N338AA,21,JFK,LAX,330,2475,19,22
2013,6,16,1922,2,2059,14,AA,N3GPAA,1762,JFK,BOS,39,187,19,22
2013,6,16,1926,-4,2246,2,DL,N345NW,1854,LGA,FLL,171,1076,19,26
2013,6,16,1929,-1,2212,-12,DL,N3735D,1485,LGA,MCO,132,950,19,29
2013,6,16,1930,5,2237,16,UA,N37273,1555,EWR,SAN,341,2425,19,30
2013,6,16,1934,19,2157,-14,DL,N3762Y,1629,JFK,LAS,307,2248,19,34
2013,6,16,1935,0,2331,29,DL,N616DL,87,JFK,SLC,282,1990,19,35
2013,6,16,1937,98,2220,74,DL,N996DL,1585,LGA,MCO,132,950,19,37
2013,6,16,1939,39,2247,46,UA,N35407,1738,EWR,MIA,164,1085,19,39
2013,6,16,1943,18,2317,17,UA,N38473,1532,EWR,SFO,358,2565,19,43
2013,6,16,1943,-7,2106,-24,AA,N4YSAA,363,LGA,ORD,114,733,19,43
2013,6,16,1944,-16,2044,-28,US,N951UW,2142,LGA,BOS,41,184,19,44
2013,6,16,1947,17,2159,-16,DL,N377NW,2041,JFK,ATL,107,760,19,47
2013,6,16,1949,24,2316,33,DL,N908DL,2139,LGA,MIA,168,1096,19,49
2013,6,16,1950,-10,2110,-27,UA,N454UA,695,LGA,ORD,119,733,19,50
2013,6,16,1950,2,2258,8,UA,N27213,1135,EWR,SEA,341,2402,19,50
2013,6,16,1950,5,2201,-8,UA,N81449,1625,EWR,DEN,225,1605,19,50
2013,6,16,1952,-8,2059,-17,US,N717UW,2189,LGA,DCA,39,214,19,52
2013,6,16,1954,109,2152,95,DL,N360NB,1321,EWR,MSP,152,1008,19,54
2013,6,16,1958,-2,2251,-24,AA,N3FUAA,1709,LGA,MIA,143,1096,19,58
2013,6,16,2003,-2,2252,-5,UA,N35260,1241,EWR,TPA,143,997,20,3
2013,6,16,2004,-6,2312,2,UA,N12218,1680,EWR,MIA,161,1085,20,4
2013,6,16,2007,51,2305,49,UA,N34282,1269,EWR,PBI,132,1023,20,7
2013,6,16,2007,8,2150,10,DL,N913DE,975,LGA,PIT,58,335,20,7
